Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,CPI,Unemployment
3,20,2022-07-10,2547.23,False,51.8,3.448,205.85,6.62
3,20,2022-07-11,2350.36,False,61.8,3.405,203.55,7.29
3,20,2022-07-12,2054.42,False,48.0,3.358,205.57,7.5
3,20,2022-07-13,2375.99,False,56.3,3.02,207.85,7.34
3,20,2022-07-14,2498.85,False,46.8,3.105,206.06,7.52
3,20,2022-07-15,2316.42,False,42.8,3.067,204.81,7.87
3,20,2022-07-16,2727.22,False,43.2,3.069,206.7,7.92
3,20,2022-07-17,2964.51,False,51.5,3.252,207.08,6.73
3,20,2022-07-18,2208.97,False,51.6,3.153,203.82,7.55
3,20,2022-07-19,2396.2,False,59.0,2.982,208.49,7.49
3,20,2022-07-20,2735.35,False,45.8,3.123,202.65,6.37
3,20,2022-07-21,2028.51,False,45.4,3.152,204.11,6.02
3,20,2022-07-22,2128.13,False,53.3,3.278,202.41,6.2
3,20,2022-07-23,2638.96,False,49.9,3.44,203.85,7.69
3,20,2022-07-24,3197.88,False,49.0,3.1,204.64,6.81
3,20,2022-07-25,2068.79,False,52.3,3.288,205.52,7.91
3,20,2022-07-26,2314.52,False,59.9,3.113,203.21,6.45
3,20,2022-07-27,2783.69,False,58.7,3.135,203.39,6.09
3,20,2022-07-28,2493.99,False,49.3,3.169,201.87,7.2
3,20,2022-07-29,2454.69,False,48.7,3.251,204.54,7.97
3,20,2022-07-30,2544.87,False,45.8,3.046,200.49,6.62
3,20,2022-07-31,2242.05,False,46.9,3.13,205.03,6.84
3,20,2022-08-01,1986.42,False,41.0,2.965,202.47,6.53
3,20,2022-08-02,1782.24,False,33.0,3.062,203.01,7.39
3,20,2022-08-03,1988.51,False,42.2,3.325,202.7,6.4
3,20,2022-08-04,1763.53,False,38.8,3.221,209.98,7.48
3,20,2022-08-05,2420.66,False,41.4,2.954,206.81,7.35
3,20,2022-08-06,2601.35,False,39.8,2.97,202.8,6.41
3,20,2022-08-07,2439.96,False,35.3,3.069,206.3,6.69
3,20,2022-08-08,1755.87,False,37.2,3.164,205.73,6.82
3,20,2022-08-09,1698.82,False,36.5,3.335,204.98,6.36
3,20,2022-08-10,2154.46,False,42.6,3.298,202.57,7.82
3,20,2022-08-11,1964.76,False,36.3,3.199,204.79,7.72
3,20,2022-08-12,1931.44,False,29.7,3.188,204.59,6.55
3,20,2022-08-13,2447.74,False,35.7,3.292,207.15,7.73
3,20,2022-08-14,2225.83,False,29.4,3.34,204.21,6.46
3,20,2022-08-15,2095.09,False,24.6,3.007,205.99,7.13
3,20,2022-08-16,2192.83,False,39.2,3.031,208.76,7.12
3,20,2022-08-17,2029.14,False,23.1,3.1,203.57,6.59
3,20,2022-08-18,2093.71,False,36.5,3.077,206.36,7.47
3,20,2022-08-19,1414.6,False,28.5,3.332,204.88,6.24
3,20,2022-08-20,2568.71,False,29.4,3.061,206.87,6.58
3,20,2022-08-21,2283.15,False,46.2,3.194,200.86,7.97
3,20,2022-08-22,2117.17,False,31.3,3.079,205.81,7.2
3,20,2022-08-23,1850.09,False,33.9,3.343,207.21,7.44
3,20,2022-08-24,2259.89,False,36.7,3.347,205.59,6.3
3,20,2022-08-25,2166.49,False,23.8,3.236,204.59,6.48
3,20,2022-08-26,1726.53,False,35.3,3.291,204.99,6.66
3,20,2022-08-27,2160.25,False,31.7,3.119,204.79,6.55
3,20,2022-08-28,2481.62,False,37.1,2.96,206.27,7.38
3,20,2022-08-29,2105.82,False,36.7,2.945,203.65,6.76
3,20,2022-08-30,2039.87,False,29.8,2.996,204.81,7.42
3,20,2022-08-31,1918.65,False,29.5,2.998,201.61,6.68
3,20,2022-09-01,1782.26,False,18.1,3.405,206.34,6.57
3,20,2022-09-02,1591.43,False,26.7,2.995,204.14,6.29
3,20,2022-09-03,1975.04,False,31.4,3.226,206.49,7.05
3,20,2022-09-04,2006.07,False,22.4,2.944,204.91,6.94
3,20,2022-09-05,1716.55,False,28.9,3.008,207.84,6.74
3,20,2022-09-06,1779.14,False,28.8,3.155,205.9,6.06
3,20,2022-09-07,1575.5,False,20.8,3.085,206.35,6.95
3,20,2022-09-08,1843.13,False,10.3,2.984,202.81,7.88
3,20,2022-09-09,1670.1,False,27.4,3.152,206.47,7.19
3,20,2022-09-10,1881.25,False,25.1,3.222,201.58,6.1
3,20,2022-09-11,2364.99,False,30.5,3.21,208.09,7.54
3,20,2022-09-12,2046.07,False,21.3,3.266,205.12,6.24
3,20,2022-09-13,1868.46,False,17.6,3.2,204.48,7.87
3,20,2022-09-14,1595.13,False,10.9,2.916,205.86,6.32
3,20,2022-09-15,1873.64,False,28.1,3.253,206.28,6.14
3,20,2022-09-16,1842.83,False,23.2,3.317,209.43,7.84
3,20,2022-09-17,2115.04,False,17.9,3.038,205.89,7.95
3,20,2022-09-18,2041.26,False,27.4,3.004,203.77,7.49
3,20,2022-09-19,1795.22,False,20.0,3.046,204.71,6.46
3,20,2022-09-20,1429.36,False,28.5,2.904,206.46,7.4
3,20,2022-09-21,1653.24,False,25.4,3.054,203.44,7.46
3,20,2022-09-22,1828.11,False,27.0,3.011,209.09,6.54
3,20,2022-09-23,1587.01,False,23.2,3.069,206.5,7.97
3,20,2022-09-24,2272.99,False,19.8,3.336,204.72,7.65
3,20,2022-09-25,2062.58,False,23.5,3.071,205.2,6.37
3,20,2022-09-26,1478.07,False,18.4,3.193,206.89,6.96
3,20,2022-09-27,1589.07,False,27.6,3.127,205.74,7.26
3,20,2022-09-28,1768.25,False,26.9,3.328,204.49,7.27
3,20,2022-09-29,1597.73,False,26.6,3.042,203.23,6.08
3,20,2022-09-30,1713.52,False,25.9,3.282,202.76,7.96
3,20,2022-10-01,1868.88,False,15.3,3.036,205.32,6.02
3,20,2022-10-02,2216.37,False,15.5,2.968,203.91,6.08
3,20,2022-10-03,1522.38,False,16.5,2.922,207.05,7.69
3,20,2022-10-04,1626.79,False,21.2,3.187,201.52,6.26
3,20,2022-10-05,1562.65,False,14.1,3.129,206.01,7.88
3,20,2022-10-06,1399.22,False,23.0,2.922,203.65,7.84
3,20,2022-10-07,1964.17,False,15.0,3.043,203.6,6.06
3,20,2022-10-08,2020.62,False,27.6,3.376,208.0,7.91
3,20,2022-10-09,1656.52,False,17.2,2.974,206.01,7.5
3,20,2022-10-10,1601.56,False,19.3,3.173,204.3,6.83
3,20,2022-10-11,1869.79,False,26.5,2.992,203.01,7.47
3,20,2022-10-12,1598.99,False,18.4,3.037,204.01,6.83
3,20,2022-10-13,1363.47,False,19.6,3.172,201.74,6.27
3,20,2022-10-14,1417.35,False,24.8,3.106,205.94,7.62
3,20,2022-10-15,1861.65,False,22.1,2.924,202.43,7.91
3,20,2022-10-16,1826.57,False,16.8,3.166,205.3,7.58
3,20,2022-10-17,1493.75,False,17.1,2.953,206.87,7.66
3,20,2022-10-18,1419.38,False,20.2,3.295,204.21,7.4
3,20,2022-10-19,1480.44,False,15.3,2.935,205.61,6.81
3,20,2022-10-20,1797.06,False,19.7,3.143,204.01,7.0
3,20,2022-10-21,1876.27,False,18.9,3.112,207.33,6.21
3,20,2022-10-22,1858.8,False,22.6,3.242,207.7,7.77
3,20,2022-10-23,1812.84,False,18.1,3.252,206.05,7.12
3,20,2022-10-24,1590.76,False,27.0,3.083,207.28,7.86
3,20,2022-10-25,1601.6,False,19.5,3.344,204.25,7.25
3,20,2022-10-26,1406.29,False,17.1,3.38,208.74,6.05
3,20,2022-10-27,1390.76,False,23.9,3.294,204.01,6.92
3,20,2022-10-28,1557.35,False,17.6,2.93,205.6,7.61
3,20,2022-10-29,2240.94,False,14.9,2.995,204.7,6.43
3,20,2022-10-30,2096.19,False,21.6,3.065,208.6,6.13
3,20,2022-10-31,1509.43,False,21.6,3.266,202.81,7.34
3,20,2022-11-01,1726.04,False,25.8,3.148,204.95,7.77
3,20,2022-11-02,1651.95,False,16.3,3.182,208.22,7.31
3,20,2022-11-03,1724.77,False,30.8,3.243,205.46,6.92
3,20,2022-11-04,1462.54,False,24.3,3.35,201.92,6.12
3,20,2022-11-05,2042.68,False,19.4,3.145,206.64,6.36
3,20,2022-11-06,2294.76,False,17.5,3.329,203.51,7.57
3,20,2022-11-07,1681.66,False,21.1,3.242,207.02,6.59
3,20,2022-11-08,1368.48,False,27.2,3.181,207.67,6.52
3,20,2022-11-09,2005.29,False,20.0,2.99,206.7,7.76
3,20,2022-11-10,1753.91,False,33.7,2.941,205.81,6.15
3,20,2022-11-11,2020.16,False,29.3,3.292,202.96,6.93
3,20,2022-11-12,1680.74,False,32.7,2.96,204.96,6.05
3,20,2022-11-13,2260.57,False,26.0,3.332,204.79,7.62
3,20,2022-11-14,1590.46,False,24.1,3.308,202.04,6.4
3,20,2022-11-15,1717.36,False,24.9,3.015,204.43,7.69
3,20,2022-11-16,1543.78,False,19.0,3.349,206.32,7.85
3,20,2022-11-17,1382.7,False,27.5,3.037,202.61,6.77
3,20,2022-11-18,1771.36,False,23.0,3.127,207.13,6.13
3,20,2022-11-19,2132.14,False,26.3,2.961,207.2,7.62
3,20,2022-11-20,1891.92,False,34.3,2.995,204.24,6.67
3,20,2022-11-21,2026.8,False,23.9,2.945,204.94,6.04
3,20,2022-11-22,2472.01,True,27.5,3.027,205.86,7.04
3,20,2022-11-23,2208.0,True,18.8,3.404,204.7,7.51
3,20,2022-11-24,2793.8,True,22.7,3.233,204.09,6.64
3,20,2022-11-25,3092.42,True,32.1,3.401,206.95,7.62
3,20,2022-11-26,3035.33,True,27.6,3.426,205.16,7.18
3,20,2022-11-27,2931.38,True,19.9,3.047,203.96,6.1
3,20,2022-11-28,2586.99,True,16.5,3.234,203.96,6.83
3,20,2022-11-29,1948.43,False,28.1,3.356,202.26,7.01
3,20,2022-11-30,1772.01,False,19.3,3.077,202.93,6.6
3,20,2022-12-01,1919.68,False,32.2,3.147,206.76,7.0
3,20,2022-12-02,2216.58,False,33.5,3.117,205.64,6.43
3,20,2022-12-03,2144.87,False,33.2,3.339,204.34,7.27
3,20,2022-12-04,2614.47,False,32.7,3.432,203.03,6.96
3,20,2022-12-05,2141.22,False,37.1,3.324,206.36,7.84
3,20,2022-12-06,2067.46,False,35.7,3.228,204.05,6.68
3,20,2022-12-07,2207.12,False,41.6,3.136,205.48,6.83
3,20,2022-12-08,1960.02,False,27.2,3.257,206.31,6.42
3,20,2022-12-09,1700.51,False,47.0,2.998,202.16,6.27
3,20,2022-12-10,2442.13,False,33.0,3.239,202.58,6.96
3,20,2022-12-11,2358.35,False,36.9,2.987,204.76,7.72
3,20,2022-12-12,2147.83,False,37.7,3.072,203.43,7.31
3,20,2022-12-13,1982.36,False,36.3,3.043,202.6,6.92
3,20,2022-12-14,2263.96,False,31.8,3.241,202.88,6.29
3,20,2022-12-15,2138.55,False,42.1,3.222,205.49,7.3
3,20,2022-12-16,1992.82,False,36.1,3.373,205.69,6.06
3,20,2022-12-17,2646.7,False,37.9,3.433,207.66,6.25
3,20,2022-12-18,1916.54,False,26.4,3.325,205.83,6.42
3,20,2022-12-19,2002.09,False,39.6,3.205,202.31,6.57
3,20,2022-12-20,1739.26,False,34.0,3.339,205.67,7.06
3,20,2022-12-21,1966.21,False,39.9,3.248,206.53,6.29
3,20,2022-12-22,2043.02,False,32.8,3.483,198.93,6.85
3,20,2022-12-23,2039.89,False,31.5,2.996,203.69,6.89
3,20,2022-12-24,3394.28,True,42.0,3.306,208.67,7.16
3,20,2022-12-25,3807.39,True,39.6,3.373,207.02,6.51
3,20,2022-12-26,1953.26,False,40.2,3.442,204.3,7.94
3,20,2022-12-27,1994.66,False,32.5,3.36,204.41,6.4
3,20,2022-12-28,2048.66,False,29.6,3.087,202.59,7.02
3,20,2022-12-29,2337.17,False,32.6,3.097,207.94,6.06
3,20,2022-12-30,1974.63,False,41.0,3.031,206.55,7.95
3,20,2022-12-31,3690.87,True,37.4,3.49,205.65,7.5
3,20,2023-01-01,4122.77,True,53.4,3.19,207.34,6.8
3,20,2023-01-02,2493.37,False,42.1,3.447,207.77,6.39
3,20,2023-01-03,2979.03,False,51.4,3.371,207.32,6.12
3,20,2023-01-04,1684.06,False,43.0,3.35,212.79,7.98
3,20,2023-01-05,2478.69,False,57.8,3.415,213.14,8.0
3,20,2023-01-06,2608.93,False,55.0,3.176,209.62,7.45
3,20,2023-01-07,2785.95,False,46.4,3.151,207.81,7.88
3,20,2023-01-08,2711.34,False,43.5,3.379,208.87,7.8
3,20,2023-01-09,2124.8,False,54.9,3.325,209.12,7.27
3,20,2023-01-10,2164.92,False,51.5,3.294,211.84,7.22
3,20,2023-01-11,2578.31,False,45.3,3.066,211.62,6.86
3,20,2023-01-12,1806.33,False,48.6,3.199,210.53,7.86
3,20,2023-01-13,2452.93,False,59.1,3.179,207.68,7.8
3,20,2023-01-14,2817.3,False,50.3,3.391,211.34,7.13
3,20,2023-01-15,3039.55,False,57.8,3.33,211.79,6.83
3,20,2023-01-16,1968.36,False,47.3,3.087,212.54,6.62
3,20,2023-01-17,1962.01,False,45.2,3.43,211.69,7.95
3,20,2023-01-18,2325.34,False,53.5,3.036,205.72,6.91
3,20,2023-01-19,2049.39,False,51.1,3.123,210.99,6.15
3,20,2023-01-20,2560.71,False,44.2,3.196,209.32,6.11
3,20,2023-01-21,2501.22,False,48.0,3.136,209.84,6.67
3,20,2023-01-22,2726.62,False,58.3,3.06,207.86,7.95
3,20,2023-01-23,2214.53,False,48.5,3.307,209.26,7.1
3,20,2023-01-24,2472.99,False,56.9,3.216,211.72,6.64
3,20,2023-01-25,2131.72,False,47.4,3.375,211.64,6.23
3,20,2023-01-26,2253.15,False,53.4,3.2,209.0,7.48
3,20,2023-01-27,2606.06,False,46.4,3.104,211.31,7.95
3,20,2023-01-28,3139.08,False,48.0,3.346,212.1,6.34
3,20,2023-01-29,3262.96,False,51.8,3.156,212.07,6.46
3,20,2023-01-30,2128.98,False,56.7,3.303,211.35,6.49
3,20,2023-01-31,2307.53,False,43.3,3.271,209.4,7.54
3,20,2023-02-01,2872.85,False,61.4,3.498,213.74,6.92
3,20,2023-02-02,2432.31,False,66.6,3.478,209.55,6.44
3,20,2023-02-03,3008.19,False,62.3,3.237,210.24,6.33
3,20,2023-02-04,2722.31,False,72.1,3.383,209.63,6.01
3,20,2023-02-05,3596.9,False,62.1,3.432,207.7,6.84
3,20,2023-02-06,2774.35,False,68.7,3.315,208.34,6.79
3,20,2023-02-07,2535.28,False,65.6,3.437,211.57,7.72
3,20,2023-02-08,2911.26,False,72.1,3.537,208.48,7.12
3,20,2023-02-09,3302.12,False,62.9,3.56,209.4,7.09
3,20,2023-02-10,2331.19,False,64.7,3.068,208.56,6.61
3,20,2023-02-11,3437.88,False,66.8,3.115,207.7,7.04
3,20,2023-02-12,3343.84,False,65.1,3.099,211.18,7.85
3,20,2023-02-13,2757.79,False,65.2,3.355,206.87,7.04
3,20,2023-02-14,3168.46,False,68.1,3.233,211.28,6.78
3,20,2023-02-15,2486.05,False,62.2,3.22,210.78,7.71
3,20,2023-02-16,2524.19,False,60.1,3.474,208.04,7.8
3,20,2023-02-17,2369.42,False,64.1,3.478,210.25,6.14
3,20,2023-02-18,2888.93,False,69.0,3.53,212.54,7.09
3,20,2023-02-19,3021.16,False,77.0,3.532,209.39,6.51
3,20,2023-02-20,2466.89,False,58.6,3.563,208.86,7.4
3,20,2023-02-21,2361.05,False,60.5,3.276,209.1,7.66
3,20,2023-02-22,2885.38,False,70.4,3.216,209.64,6.98
3,20,2023-02-23,2435.2,False,75.2,3.522,209.78,7.9
3,20,2023-02-24,1908.65,False,63.8,3.183,209.38,7.64
3,20,2023-02-25,3800.62,False,78.5,3.232,209.95,7.18
3,20,2023-02-26,3033.2,False,67.4,3.56,212.58,7.92
3,20,2023-02-27,2755.98,False,68.1,3.492,211.18,7.38
3,20,2023-02-28,3047.14,False,55.4,3.185,209.98,7.62
3,20,2023-03-01,2566.83,False,68.7,3.523,210.88,6.28
3,20,2023-03-02,3243.74,False,72.9,3.341,210.28,7.91
3,20,2023-03-03,2547.74,False,72.8,3.228,209.14,6.78
3,20,2023-03-04,3463.71,False,78.7,3.34,214.05,7.28
3,20,2023-03-05,3777.17,False,77.8,3.568,210.23,7.89
3,20,2023-03-06,3347.88,False,76.5,3.376,211.55,6.98
3,20,2023-03-07,2111.04,False,72.2,3.394,208.29,7.59
3,20,2023-03-08,2166.76,False,70.2,3.576,210.11,6.91
3,20,2023-03-09,2604.22,False,73.5,3.558,207.09,7.64
3,20,2023-03-10,3126.24,False,81.4,3.213,210.16,6.02
3,20,2023-03-11,3353.04,False,72.9,3.492,208.18,7.66
3,20,2023-03-12,3391.87,False,67.8,3.339,211.64,6.77
3,20,2023-03-13,3471.42,False,80.4,3.334,207.54,6.27
3,20,2023-03-14,2778.03,False,73.8,3.105,211.75,7.56
3,20,2023-03-15,2654.19,False,75.0,3.365,212.08,6.24
3,20,2023-03-16,2375.19,False,79.1,3.416,210.65,6.28
3,20,2023-03-17,3024.02,False,75.9,3.314,210.54,6.6
3,20,2023-03-18,2952.94,False,77.8,3.559,207.4,6.93
3,20,2023-03-19,3352.69,False,70.8,3.217,210.31,6.18
3,20,2023-03-20,2651.23,False,69.6,3.513,208.19,7.24
3,20,2023-03-21,3084.8,False,84.9,3.474,213.91,6.81
3,20,2023-03-22,2194.66,False,76.1,3.392,213.96,7.54
3,20,2023-03-23,2650.18,False,81.5,3.325,213.31,6.36
3,20,2023-03-24,3023.88,False,74.1,3.129,209.57,6.74
3,20,2023-03-25,3775.05,False,76.3,3.193,212.26,6.95
3,20,2023-03-26,3081.29,False,73.5,3.196,213.31,7.14
3,20,2023-03-27,2744.13,False,72.6,3.471,207.38,6.53
3,20,2023-03-28,3172.18,False,78.9,3.247,211.58,6.85
3,20,2023-03-29,2993.06,False,70.6,3.34,210.82,6.06
3,20,2023-03-30,2981.91,False,68.5,3.477,209.45,7.09
3,20,2023-03-31,2638.66,False,79.5,3.501,211.32,7.27
3,20,2023-04-01,3447.66,False,80.6,3.16,208.42,7.3
3,20,2023-04-02,3496.01,False,74.2,3.489,207.43,6.97
3,20,2023-04-03,2679.83,False,86.9,3.262,211.9,6.66
3,20,2023-04-04,3345.27,False,77.5,3.318,212.8,7.0
3,20,2023-04-05,2757.29,False,63.6,3.492,207.52,7.67
3,20,2023-04-06,3241.83,False,75.2,3.232,208.85,7.46
3,20,2023-04-07,2826.16,False,79.9,3.381,207.31,7.54
3,20,2023-04-08,3603.52,False,80.4,3.321,211.2,7.67
3,20,2023-04-09,3859.97,False,75.0,3.456,207.7,7.02
3,20,2023-04-10,3375.29,False,71.8,3.551,209.85,7.03
3,20,2023-04-11,2949.0,False,79.1,3.1,212.24,7.46
3,20,2023-04-12,2973.64,False,86.1,3.598,209.38,7.47
3,20,2023-04-13,3200.3,False,84.2,3.152,207.58,6.33
3,20,2023-04-14,2812.09,False,87.4,3.187,211.38,7.52
3,20,2023-04-15,2997.78,False,76.0,3.39,210.65,6.69
3,20,2023-04-16,3569.36,False,76.8,3.38,209.63,7.34
3,20,2023-04-17,3165.64,False,82.1,3.585,211.51,7.97
3,20,2023-04-18,2916.89,False,88.5,3.28,212.14,6.02
3,20,2023-04-19,2836.4,False,74.4,3.278,211.99,7.44
3,20,2023-04-20,2886.97,False,85.0,3.358,209.31,6.99
3,20,2023-04-21,2548.76,False,74.2,3.381,209.38,6.16
3,20,2023-04-22,3103.02,False,77.1,3.477,210.38,7.67
3,20,2023-04-23,3695.38,False,83.4,3.556,207.25,6.22
3,20,2023-04-24,2880.62,False,85.1,3.485,210.65,7.91
3,20,2023-04-25,2722.8,False,81.4,3.236,206.7,7.89
3,20,2023-04-26,3292.9,False,79.7,3.389,206.29,7.53
3,20,2023-04-27,2999.5,False,84.7,3.423,209.17,6.58
3,20,2023-04-28,3165.04,False,82.7,3.153,209.52,7.68
3,20,2023-04-29,3426.07,False,81.4,3.571,207.0,6.34
3,20,2023-04-30,3268.27,False,82.0,3.266,209.9,6.76
3,20,2023-05-01,3011.57,False,79.6,3.285,212.01,6.45
3,20,2023-05-02,3217.73,False,76.7,3.125,210.97,6.74
3,20,2023-05-03,3513.05,False,79.9,3.107,206.06,6.69
3,20,2023-05-04,3177.63,False,82.8,3.33,209.94,7.7
3,20,2023-05-05,3225.55,False,71.4,3.531,208.99,6.88
3,20,2023-05-06,3165.17,False,74.8,3.421,211.11,7.46
3,20,2023-05-07,4381.74,False,70.8,3.561,210.82,6.07
3,20,2023-05-08,2813.48,False,76.5,3.368,211.69,7.04
3,20,2023-05-09,2883.35,False,74.6,3.489,213.89,7.71
3,20,2023-05-10,2674.57,False,68.2,3.512,207.2,6.2
3,20,2023-05-11,3126.15,False,78.2,3.576,208.94,7.08
3,20,2023-05-12,2745.66,False,81.6,3.536,208.5,6.38
3,20,2023-05-13,3110.2,False,78.7,3.381,209.42,7.71
3,20,2023-05-14,3597.9,False,73.0,3.144,213.33,6.45
3,20,2023-05-15,3049.78,False,79.5,3.521,207.56,6.02
3,20,2023-05-16,2812.93,False,81.5,3.543,208.82,7.86
3,20,2023-05-17,2891.74,False,73.1,3.202,212.23,6.47
3,20,2023-05-18,2863.71,False,66.7,3.473,207.67,6.51
3,20,2023-05-19,3007.04,False,75.0,3.55,210.95,7.61
3,20,2023-05-20,3572.34,False,72.5,3.38,210.43,7.53
3,20,2023-05-21,3788.23,False,81.4,3.184,211.15,6.61
3,20,2023-05-22,3650.52,False,81.2,3.114,211.48,6.99
3,20,2023-05-23,2861.09,False,76.3,3.188,210.3,7.54
3,20,2023-05-24,2915.38,False,71.0,3.49,207.92,7.38
3,20,2023-05-25,2764.53,False,78.6,3.302,207.84,6.92
3,20,2023-05-26,2914.02,False,82.9,3.13,211.2,7.5
3,20,2023-05-27,4365.85,False,70.4,3.113,205.38,7.44
3,20,2023-05-28,3389.73,False,70.1,3.243,213.19,7.41
3,20,2023-05-29,3002.45,False,73.9,3.289,207.19,6.55
3,20,2023-05-30,3042.46,False,78.7,3.455,208.82,6.97
3,20,2023-05-31,2677.71,False,79.0,3.483,211.77,6.29
3,20,2023-06-01,3106.61,False,64.2,3.164,207.44,7.97
3,20,2023-06-02,2836.49,False,60.2,3.173,207.8,6.11
3,20,2023-06-03,2835.92,False,66.4,3.318,208.08,7.2
3,20,2023-06-04,3250.37,False,66.8,3.239,208.24,7.72
3,20,2023-06-05,2681.18,False,65.5,3.318,212.78,6.71
3,20,2023-06-06,2318.38,False,68.0,3.062,209.8,6.15
3,20,2023-06-07,3176.06,False,63.4,3.128,204.64,6.89
3,20,2023-06-08,2054.29,False,70.0,3.291,214.15,7.31
3,20,2023-06-09,2729.21,False,68.4,3.08,213.81,7.22
3,20,2023-06-10,3388.02,False,70.8,3.256,209.46,6.48
3,20,2023-06-11,3466.47,False,62.6,3.341,212.62,6.38
3,20,2023-06-12,2782.41,False,57.0,3.487,210.2,7.65
3,20,2023-06-13,2478.84,False,60.7,3.17,208.84,6.49
3,20,2023-06-14,2501.65,False,57.5,3.331,212.47,6.0
3,20,2023-06-15,2705.98,False,65.7,3.267,211.37,6.48
3,20,2023-06-16,2660.41,False,66.3,3.449,210.62,6.63
3,20,2023-06-17,3076.06,False,64.6,3.423,207.63,7.76
3,20,2023-06-18,3312.07,False,56.7,3.248,212.71,7.01
3,20,2023-06-19,2934.85,False,73.7,3.381,210.13,7.67
3,20,2023-06-20,2712.95,False,71.2,3.411,213.2,7.57
3,20,2023-06-21,2043.44,False,66.3,3.461,209.9,7.98
3,20,2023-06-22,2794.09,False,58.4,3.327,209.28,6.16
3,20,2023-06-23,2864.3,False,73.6,3.183,210.7,7.16
3,20,2023-06-24,3292.0,False,69.7,3.113,211.9,6.69
3,20,2023-06-25,3516.86,False,52.2,3.36,209.92,6.66
3,20,2023-06-26,2987.68,False,62.2,3.112,212.07,6.77
3,20,2023-06-27,3116.83,False,66.6,3.347,211.05,7.35
3,20,2023-06-28,2701.22,False,65.1,3.119,207.19,6.26
3,20,2023-06-29,2645.22,False,62.1,3.473,208.34,6.61
3,20,2023-06-30,3230.28,False,69.3,3.071,207.53,7.19
3,20,2023-07-01,2511.82,False,57.1,3.33,211.27,7.28
3,20,2023-07-02,2436.79,False,38.9,3.259,212.41,7.99
3,20,2023-07-03,2433.8,False,50.0,3.051,211.49,6.89
3,20,2023-07-04,3223.69,True,43.3,3.415,211.17,7.73
3,20,2023-07-05,2760.46,False,47.5,3.441,210.36,7.35
3,20,2023-07-06,1975.31,False,40.4,3.084,209.88,6.64
3,20,2023-07-07,2586.48,False,50.8,3.283,208.27,6.1
3,20,2023-07-08,3328.49,False,40.6,3.133,210.76,7.79
3,20,2023-07-09,2653.11,False,58.2,3.321,209.16,6.19
3,20,2023-07-10,2624.67,False,52.2,3.464,212.77,6.9
3,20,2023-07-11,2378.14,False,51.4,3.237,208.98,7.38
3,20,2023-07-12,2305.63,False,53.2,3.319,208.82,6.59
3,20,2023-07-13,2144.08,False,41.3,3.463,210.04,7.39
3,20,2023-07-14,2340.97,False,50.8,2.982,209.71,7.84
3,20,2023-07-15,2586.06,False,51.8,3.136,207.81,6.36
3,20,2023-07-16,3102.69,False,50.3,3.053,209.5,6.18
3,20,2023-07-17,1949.87,False,51.7,3.212,211.57,7.66
3,20,2023-07-18,2412.27,False,47.0,3.286,209.92,6.85
3,20,2023-07-19,2384.02,False,51.7,3.411,210.13,7.08
3,20,2023-07-20,2484.33,False,49.4,3.156,207.26,6.07
3,20,2023-07-21,2935.3,False,50.6,3.232,214.28,7.26
3,20,2023-07-22,2718.94,False,55.0,3.059,212.18,7.4
3,20,2023-07-23,2852.39,False,45.0,3.248,208.13,6.05
3,20,2023-07-24,2037.14,False,52.5,3.314,208.61,6.95
3,20,2023-07-25,2071.55,False,53.9,3.282,207.01,7.42
3,20,2023-07-26,2349.28,False,44.6,3.19,208.34,6.36
3,20,2023-07-27,2376.39,False,55.6,3.426,211.54,6.05
3,20,2023-07-28,2258.61,False,41.5,3.083,210.57,7.54
3,20,2023-07-29,2845.17,False,53.8,3.097,206.31,7.15
3,20,2023-07-30,2669.52,False,46.6,3.092,211.14,7.56
3,20,2023-07-31,2243.08,False,61.0,3.225,211.27,7.28
3,20,2023-08-01,2022.46,False,29.1,3.129,207.89,6.31
3,20,2023-08-02,1855.06,False,30.6,3.311,209.89,7.61
3,20,2023-08-03,1788.8,False,29.0,3.295,210.97,6.12
3,20,2023-08-04,2057.23,False,31.4,3.274,208.81,6.1
3,20,2023-08-05,2663.4,False,25.4,3.352,211.61,7.05
3,20,2023-08-06,2569.41,False,31.6,3.245,208.41,6.93
3,20,2023-08-07,2083.48,False,29.2,3.092,214.89,6.58
3,20,2023-08-08,1747.35,False,35.8,3.321,211.32,6.41
3,20,2023-08-09,1724.5,False,35.4,3.044,213.29,6.87
3,20,2023-08-10,2055.27,False,40.3,3.336,209.84,6.1
3,20,2023-08-11,2100.94,False,39.5,3.018,209.76,7.6
3,20,2023-08-12,2648.77,False,36.2,3.115,207.65,7.02
3,20,2023-08-13,2412.55,False,39.2,3.394,211.84,7.2
3,20,2023-08-14,2135.39,False,41.3,3.194,206.8,6.35
3,20,2023-08-15,2160.53,False,35.7,3.311,212.67,7.59
3,20,2023-08-16,2099.85,False,39.5,2.951,210.51,7.56
3,20,2023-08-17,1701.09,False,36.5,3.379,211.81,6.46
3,20,2023-08-18,1899.01,False,36.1,3.366,207.89,7.61
3,20,2023-08-19,1965.58,False,40.7,3.035,208.61,7.32
3,20,2023-08-20,2579.7,False,32.0,3.115,210.0,6.75
3,20,2023-08-21,2025.88,False,33.1,3.153,211.08,6.8
3,20,2023-08-22,1844.67,False,34.2,3.28,208.93,6.93
3,20,2023-08-23,1768.88,False,28.9,3.069,208.87,7.03
